Sex_1,Sex_2,Sex_3,Length,Diameter,Height,Whole,Viscera,Shellweight,Shucked_Categoria,Rings
0.0,1.0,0.0,0.8507462686567163,0.834862385321101,0.8260869565217394,0.5544536922259606,0.6780758556891766,0.45690084703537626,0.6666666666666667,12
1.0,0.0,0.0,0.8134328358208954,0.798165137614679,0.7826086956521741,0.4306711528245086,0.5476410730804809,0.3522670652715496,0.6666666666666667,13
0.0,1.0,0.0,0.8283582089552238,0.779816513761468,0.6086956521739132,0.3720559589162387,0.6207215541165587,0.2825112107623318,0.3333333333333333,12
0.0,1.0,0.0,0.8283582089552238,0.81651376146789,0.7608695652173915,0.4891092615548079,0.612395929694727,0.3771798704534131,0.6666666666666667,10
0.0,1.0,0.0,0.8283582089552238,0.779816513761468,0.6521739130434784,0.4239419160616257,0.6188714153561516,0.31240657698056806,0.6666666666666667,11
0.0,1.0,0.0,0.7611940298507461,0.743119266055046,0.6956521739130437,0.32955551620329376,0.5004625346901017,0.28749377179870456,0.3333333333333333,9
1.0,0.0,0.0,0.8059701492537312,0.779816513761468,0.7391304347826088,0.4099521870019479,0.3996299722479185,0.3223716990533134,0.3333333333333333,13
1.0,0.0,0.0,0.798507462686567,0.7889908256880734,0.6956521739130437,0.3614308482380025,0.44403330249768724,0.3572496263079223,0.3333333333333333,12
1.0,0.0,0.0,0.7537313432835819,0.724770642201835,0.6086956521739132,0.3276075792456172,0.33487511563367245,0.3572496263079223,0.3333333333333333,14
0.0,0.0,1.0,0.417910447761194,0.4036697247706423,0.3260869565217392,0.07720913759518329,0.11008325624421829,0.14798206278026907,0.3333333333333333,8
0.0,1.0,0.0,0.6492537313432836,0.6330275229357799,0.565217391304348,0.2877634142022313,0.3626271970397779,0.19282511210762335,0.3333333333333333,10
1.0,0.0,0.0,0.6343283582089552,0.6422018348623855,0.6304347826086958,0.27271117407472995,0.2830712303422756,0.2426507224713503,0.3333333333333333,12
0.0,1.0,0.0,0.6417910447761194,0.6513761467889908,0.6086956521739132,0.22737736851425536,0.2673450508788158,0.20777279521674144,0.3333333333333333,11
1.0,0.0,0.0,0.7238805970149254,0.724770642201835,0.6521739130434784,0.32583672746591114,0.32839962997224786,0.25759840558046837,0.3333333333333333,15
1.0,0.0,0.0,0.7611940298507461,0.743119266055046,0.7608695652173915,0.32583672746591114,0.39315448658649393,0.2825112107623318,0.3333333333333333,10
0.0,1.0,0.0,0.5597014925373134,0.5321100917431193,0.47826086956521746,0.14680361253763058,0.17483811285846437,0.133034379671151,0.3333333333333333,9
1.0,0.0,0.0,0.6343283582089552,0.6330275229357799,0.6739130434782611,0.2914822029396139,0.37835337650323764,0.2825112107623318,0.3333333333333333,13
0.0,1.0,0.0,0.6343283582089552,0.6330275229357799,0.5869565217391305,0.22241898353107845,0.2701202590194264,0.22770303936223224,0.3333333333333333,12
0.0,1.0,0.0,0.6791044776119403,0.6972477064220184,0.6956521739130437,0.2881175845581725,0.28584643848288616,0.27254608868958646,0.3333333333333333,13
1.0,0.0,0.0,0.5149253731343283,0.5137614678899084,0.45652173913043487,0.12998052063042323,0.13043478260869562,0.1180866965620329,0.3333333333333333,8
0.0,1.0,0.0,0.544776119402985,0.5229357798165138,0.565217391304348,0.1700017708517797,0.1998149861239593,0.15794718485301448,0.3333333333333333,9
0.0,0.0,1.0,0.4850746268656716,0.44954128440366975,0.4347826086956522,0.11085532140959801,0.12303422756706751,0.1180866965620329,0.3333333333333333,9
0.0,0.0,1.0,0.5373134328358209,0.5229357798165138,0.4347826086956522,0.1336993093678059,0.15633672525439407,0.1180866965620329,0.3333333333333333,8
0.0,1.0,0.0,0.6716417910447761,0.6605504587155964,0.6956521739130437,0.294138480609173,0.31082331174838107,0.30742401594419533,0.3333333333333333,13
0.0,0.0,1.0,0.4402985074626865,0.41284403669724784,0.3695652173913044,0.09332388879050824,0.09528214616096205,0.07822620827105134,0.3333333333333333,7
0.0,1.0,0.0,0.6194029850746268,0.5688073394495413,0.5869565217391305,0.22401275013281385,0.2997224791859389,0.21773791728948683,0.3333333333333333,10
1.0,0.0,0.0,0.3880597014925373,0.35779816513761475,0.34782608695652173,0.06339649371347618,0.07585568917668824,0.05829596412556054,0.3333333333333333,7
0.0,1.0,0.0,0.5074626865671641,0.49541284403669733,0.41304347826086957,0.13387639454577652,0.14431082331174838,0.1180866965620329,0.3333333333333333,12
1.0,0.0,0.0,0.6343283582089552,0.6422018348623855,0.565217391304348,0.21728351336993096,0.24976873265494912,0.20279023418036873,0.3333333333333333,9
0.0,1.0,0.0,0.6119402985074626,0.6238532110091745,0.6521739130434784,0.23304409420931468,0.23589269195189638,0.23268560039860492,0.3333333333333333,14
1.0,0.0,0.0,0.7089552238805971,0.6422018348623855,0.565217391304348,0.2835133699309368,0.30157261794634593,0.2526158445440957,0.3333333333333333,10
1.0,0.0,0.0,0.5597014925373134,0.5412844036697247,0.5217391304347827,0.16221002302107315,0.20444033302497686,0.133034379671151,0.3333333333333333,8
0.0,0.0,1.0,0.4925373134328358,0.44954128440366975,0.47826086956521746,0.11404285461306889,0.12858464384828863,0.10812157448928751,0.3333333333333333,7
1.0,0.0,0.0,0.5895522388059701,0.5596330275229358,0.5434782608695654,0.17673100761466265,0.21184088806660498,0.1629297458893872,0.3333333333333333,10
0.0,1.0,0.0,0.5074626865671641,0.4587155963302753,0.5217391304347827,0.11262617318930405,0.13876040703052728,0.10313901345291482,0.3333333333333333,8
0.0,1.0,0.0,0.5522388059701492,0.49541284403669733,0.5000000000000001,0.1604391712413671,0.2072155411655874,0.1380169407075237,0.3333333333333333,9
0.0,1.0,0.0,0.5895522388059701,0.5412844036697247,0.5869565217391305,0.18257481848769255,0.22756706753006473,0.17787742899850525,0.3333333333333333,11
0.0,1.0,0.0,0.6194029850746268,0.5871559633027523,0.6086956521739132,0.20311669913228264,0.2654949121184088,0.18784255107125067,0.3333333333333333,9000
0.0,1.0,0.0,0.5522388059701492,0.5504587155963303,0.6086956521739132,0.17106428191960332,0.23034227567067528,0.15296462381664178,0.3333333333333333,11
0.0,0.0,1.0,0.5223880597014925,0.5963302752293579,0.41304347826086957,0.1149282805029219,0.14431082331174838,0.09815645241654213,0.3333333333333333,10
0.0,1.0,0.0,0.6343283582089552,0.5779816513761469,0.5434782608695654,0.15866831946166107,0.19426456984273818,0.15296462381664178,0.3333333333333333,9
0.0,1.0,0.0,0.4701492537313433,0.43119266055045874,0.5000000000000001,0.10749070302815654,0.150786308973173,0.08819133034379673,0.3333333333333333,7
0.0,0.0,1.0,0.4328358208955223,0.39449541284403683,0.3260869565217392,0.07189658225606516,0.08880666049953745,0.06826108619830595,0.3333333333333333,7
0.0,1.0,0.0,0.7537313432835819,0.7522935779816515,0.6739130434782611,0.38941030635735785,0.3866790009250693,0.34728450423517687,0.3333333333333333,11
0.0,1.0,0.0,0.6791044776119403,0.6605504587155964,0.6521739130434784,0.27660704799008323,0.29139685476410726,0.2426507224713503,0.3333333333333333,15
1.0,0.0,0.0,0.7164179104477612,0.7155963302752295,0.5434782608695654,0.2953780768549672,0.2997224791859389,0.27254608868958646,0.3333333333333333,13
1.0,0.0,0.0,0.7313432835820894,0.706422018348624,0.7173913043478262,0.3189304055250575,0.35615171137835333,0.3223716990533134,0.3333333333333333,14
1.0,0.0,0.0,0.8208955223880596,0.8256880733944956,0.8913043478260871,0.5112449088011334,0.5300647548566141,0.43198804185351275,0.3333333333333333,22
0.0,0.0,1.0,0.2985074626865672,0.2935779816513762,0.28260869565217395,0.04019833539932708,0.05272895467160037,0.03338315894369707,0.3333333333333333,7
0.0,0.0,1.0,0.544776119402985,0.5412844036697247,0.5434782608695654,0.15335576412254293,0.15263644773358,0.1230692575984056,0.3333333333333333,12
0.0,0.0,1.0,0.32835820895522383,0.31192660550458723,0.30434782608695654,0.04320878342482734,0.05827937095282146,0.03836571998006976,0.3333333333333333,9
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,0.08208955223880596,0.08256880733944956,0.08695652173913046,0.0038958739153532843,0.004625346901017576,0.0024912805181863482,0.0,3
0.0,0.0,1.0,0.05223880597014924,0.06422018348623852,0.08695652173913046,0.0021250221356472463,0.0027752081406105457,0.001494768310911809,0.0,3
0.0,0.0,1.0,0.12686567164179105,0.11926605504587158,0.10869565217391308,0.006729236762882947,0.007400555041628121,0.0034877927254608875,0.0,5
1.0,0.0,0.0,0.7313432835820894,0.6788990825688074,0.6521739130434784,0.33309721976270584,0.4033302497687326,0.27254608868958646,0.3333333333333333,17
0.0,0.0,1.0,0.23134328358208955,0.22018348623853212,0.23913043478260873,0.022135647246325482,0.018501387604070305,0.018435475834578975,0.3333333333333333,5
0.0,0.0,1.0,0.33582089552238803,0.32110091743119273,0.30434782608695654,0.04444837967062157,0.048103607770582785,0.03836571998006976,0.3333333333333333,8
0.0,0.0,1.0,0.3805970149253731,0.36697247706422026,0.3260869565217392,0.05790685319638746,0.07123034227567066,0.05829596412556054,0.3333333333333333,8
0.0,0.0,1.0,0.4104477611940298,0.37614678899082576,0.3260869565217392,0.060917301221887724,0.06290471785383903,0.05829596412556054,0.3333333333333333,10
0.0,0.0,1.0,0.3656716417910448,0.34862385321100925,0.30434782608695654,0.05542766070479901,0.05920444033302497,0.048330842052815154,0.3333333333333333,13
0.0,0.0,1.0,0.4253731343283581,0.4036697247706423,0.3260869565217392,0.06924030458650611,0.07585568917668824,0.06826108619830595,0.3333333333333333,9
0.0,0.0,1.0,0.3432835820895522,0.34862385321100925,0.28260869565217395,0.05454223481494599,0.06938020351526362,0.043348281016442454,0.3333333333333333,7
0.0,0.0,1.0,0.4029850746268656,0.39449541284403683,0.4347826086956522,0.07490703028156542,0.09990749306197963,0.06826108619830595,0.3333333333333333,7
0.0,0.0,1.0,0.3805970149253731,0.35779816513761475,0.41304347826086957,0.06003187533203471,0.06382978723404255,0.05829596412556054,0.3333333333333333,7
1.0,0.0,0.0,0.7686567164179103,0.7614678899082569,0.7391304347826088,0.3972020541880644,0.5180388529139686,0.3572496263079223,0.3333333333333333,13
0.0,1.0,0.0,0.7761194029850745,0.7339449541284405,0.6304347826086958,0.3748893217637684,0.3996299722479185,0.2974588938714499,0.6666666666666667,12
0.0,1.0,0.0,0.7462686567164177,0.743119266055046,0.7608695652173915,0.38675402868779885,0.40055504162812205,0.3423019431988042,0.3333333333333333,15
1.0,0.0,0.0,0.7835820895522387,0.8073394495412844,0.6739130434782611,0.43899415618912696,0.5124884366327475,0.33731938216243157,0.3333333333333333,15
1.0,0.0,0.0,0.7238805970149254,0.724770642201835,0.7173913043478262,0.35735788914467853,0.3811285846438482,0.3672147483806677,0.3333333333333333,15
1.0,0.0,0.0,0.7238805970149254,0.724770642201835,0.7608695652173915,0.37825394014520985,0.32284921369102676,0.40707523667164924,0.3333333333333333,19
1.0,0.0,0.0,0.7014925373134329,0.743119266055046,0.6521739130434784,0.3171595537453515,0.30527289546715997,0.3423019431988042,0.3333333333333333,10
0.0,1.0,0.0,0.835820895522388,0.8256880733944956,0.6956521739130437,0.5004427129449265,0.5485661424606845,0.36223218734429496,0.6666666666666667,15
0.0,1.0,0.0,0.7686567164179103,0.7706422018348624,0.6521739130434784,0.38941030635735785,0.4717853839037927,0.29247633283507724,0.3333333333333333,13
0.0,1.0,0.0,0.6940298507462687,0.7706422018348624,0.6304347826086958,0.3279617496015584,0.35800185013876035,0.25759840558046837,0.3333333333333333,11
0.0,1.0,0.0,0.7388059701492536,0.706422018348624,0.5000000000000001,0.3056490171772622,0.3182238667900092,0.2675635276532138,0.3333333333333333,12
1.0,0.0,0.0,0.6791044776119403,0.6697247706422019,0.6739130434782611,0.31609704267752786,0.4412580943570767,0.2426507224713503,0.3333333333333333,11
0.0,0.0,1.0,0.25373134328358204,0.2568807339449542,0.21739130434782614,0.03293784310253232,0.04440333024976873,0.02441454907822621,0.3333333333333333,4
1.0,0.0,0.0,0.291044776119403,0.2660550458715597,0.30434782608695654,0.04196918717903311,0.05087881591119334,0.03836571998006976,0.3333333333333333,6
0.0,1.0,0.0,0.5746268656716418,0.5963302752293579,0.5217391304347827,0.22560651673454932,0.2812210915818686,0.15794718485301448,0.3333333333333333,11
1.0,0.0,0.0,0.6641791044776119,0.724770642201835,0.6086956521739132,0.3162741278554985,0.3432007400555041,0.23268560039860492,0.3333333333333333,14
1.0,0.0,0.0,0.4104477611940298,0.4036697247706423,0.4347826086956522,0.10288648840092084,0.1165587419056429,0.088689586447434,0.3333333333333333,8
1.0,0.0,0.0,0.5895522388059701,0.6146788990825689,0.6086956521739132,0.22436692048875506,0.16281221091581866,0.2526158445440957,0.3333333333333333,9
0.0,1.0,0.0,0.5597014925373134,0.5596330275229358,0.5000000000000001,0.17619975208075084,0.18408880666049954,0.1679123069257599,0.3333333333333333,13
0.0,1.0,0.0,0.8432835820895522,0.8623853211009176,0.8913043478260871,0.6293607225075261,0.5272895467160036,0.5465869456900848,0.3333333333333333,22
1.0,0.0,0.0,0.7686567164179103,0.81651376146789,0.8260869565217394,0.4196918717903312,0.4995374653098982,0.3672147483806677,0.3333333333333333,16
1.0,0.0,0.0,0.8134328358208954,0.7889908256880734,0.8478260869565218,0.43102532318044984,0.4625346901017576,0.3821624314897858,0.3333333333333333,14
1.0,0.0,0.0,0.8283582089552238,0.8256880733944956,0.9347826086956523,0.5394014520984594,0.6160962072155411,0.44693572496263084,0.6666666666666667,15
1.0,0.0,0.0,0.8283582089552238,0.8440366972477066,0.6304347826086958,0.44519213741809804,0.36355226641998145,0.40707523667164924,0.3333333333333333,13
1.0,0.0,0.0,0.8656716417910447,0.8899082568807342,0.8913043478260871,0.6523817956437047,0.6040703052728954,0.5814648729446936,0.6666666666666667,22
0.0,1.0,0.0,0.8731343283582089,0.8715596330275232,0.7608695652173915,0.4768903842748362,0.4523589269195189,0.4867962132536124,0.3333333333333333,12
1.0,0.0,0.0,0.798507462686567,0.81651376146789,1.0000000000000002,0.5808393837435806,0.6179463459759481,0.6860986547085203,0.6666666666666667,18
1.0,0.0,0.0,0.835820895522388,0.8623853211009176,0.8478260869565218,0.5248804675048698,0.5753931544865863,0.42700548081714007,0.6666666666666667,20
0.0,1.0,0.0,0.6567164179104478,0.6788990825688074,0.5434782608695654,0.25146095271825747,0.29602220166512483,0.247633283507723,0.3333333333333333,11
0.0,1.0,0.0,0.6865671641791045,0.6605504587155964,0.7608695652173915,0.2973260138126439,0.2923219241443108,0.2974588938714499,0.3333333333333333,15
0.0,0.0,1.0,0.4253731343283581,0.4220183486238533,0.41304347826086957,0.08482380024791925,0.10453283996299721,0.07324364723467863,0.3333333333333333,7
0.0,1.0,0.0,0.5671641791044776,0.5504587155963303,0.47826086956521746,0.15849123428369047,0.19148936170212763,0.14798206278026907,0.3333333333333333,9
1.0,0.0,0.0,0.6119402985074626,0.6238532110091745,0.565217391304348,0.22224189835310781,0.23404255319148934,0.22272047832585953,0.3333333333333333,14
1.0,0.0,0.0,0.6567164179104478,0.5963302752293579,0.7173913043478262,0.33805560474588275,0.29139685476410726,0.30742401594419533,0.3333333333333333,14
0.0,1.0,0.0,0.6865671641791045,0.6605504587155964,0.6956521739130437,0.3106074021604392,0.3626271970397779,0.2825112107623318,0.3333333333333333,10
1.0,0.0,0.0,0.6791044776119403,0.6972477064220184,0.6304347826086958,0.24685673809102177,0.2941720629047178,0.20279023418036873,0.3333333333333333,4599
0.0,1.0,0.0,0.626865671641791,0.6330275229357799,0.6304347826086958,0.22755445369222593,0.244218316373728,0.20279023418036873,0.3333333333333333,17
0.0,1.0,0.0,0.6865671641791045,0.6972477064220184,0.6521739130434784,0.28634673277846645,0.33117483811285836,0.2376681614349776,0.3333333333333333,10
1.0,0.0,0.0,0.6940298507462687,0.6972477064220184,0.7391304347826088,0.35204533380556047,0.4172062904717853,0.3223716990533134,0.3333333333333333,17
0.0,1.0,0.0,0.7313432835820894,0.8256880733944956,0.8695652173913044,0.45139011864706924,0.515263644773358,0.3522670652715496,0.6666666666666667,12
1.0,0.0,0.0,0.798507462686567,0.7706422018348624,0.6739130434782611,0.3945457765185054,0.40703052728954664,0.31240657698056806,0.3333333333333333,15
0.0,1.0,0.0,0.7313432835820894,0.7339449541284405,0.7173913043478262,0.35806622985656095,0.3820536540240517,0.34728450423517687,0.3333333333333333,19
1.0,0.0,0.0,0.7835820895522387,0.8073394495412844,0.8043478260869568,0.37382681069594476,0.3506012950971322,0.3721973094170404,0.3333333333333333,26
0.0,0.0,1.0,0.32835820895522383,0.2935779816513762,0.3260869565217392,0.04462546484859217,0.061979648473635525,0.03836571998006976,0.3333333333333333,6
0.0,0.0,1.0,0.2985074626865672,0.27522935779816515,0.28260869565217395,0.03842748361962104,0.05180388529139685,0.03338315894369707,0.3333333333333333,6
0.0,0.0,1.0,0.30597014925373134,0.2844036697247707,0.3260869565217392,0.0370108021958562,0.053654024051803875,0.028400597907324368,0.3333333333333333,4
1.0,0.0,0.0,0.6194029850746268,0.6238532110091745,0.565217391304348,0.19373118469984063,0.23496762257169285,0.14798206278026907,0.3333333333333333,11
1.0,0.0,0.0,0.4402985074626865,0.41284403669724784,0.41304347826086957,0.0821675225783602,0.10730804810360775,0.07324364723467863,0.3333333333333333,9
0.0,1.0,0.0,0.4925373134328358,0.4587155963302753,0.3695652173913044,0.12272002833362847,0.1646623496762257,0.09815645241654213,0.3333333333333333,9
0.0,1.0,0.0,0.6940298507462687,0.6972477064220184,0.7173913043478262,0.3152116167876749,0.3209990749306197,0.33233682112605883,0.3333333333333333,13
1.0,0.0,0.0,0.4402985074626865,0.41284403669724784,0.39130434782608703,0.08854258898530193,0.10915818686401478,0.0722471350274041,0.3333333333333333,8
1.0,0.0,0.0,0.4253731343283581,0.39449541284403683,0.39130434782608703,0.07614662652735965,0.09065679925994448,0.06975585450921774,0.3333333333333333,6
0.0,1.0,0.0,0.5895522388059701,0.5596330275229358,0.5217391304347827,0.16646006729236762,0.20999074930619796,0.14798206278026907,0.3333333333333333,10
0.0,0.0,1.0,0.18656716417910446,0.1651376146788991,0.21739130434782614,0.012395962457942269,0.01665124884366327,0.009466865969108122,0.3333333333333333,4
0.0,0.0,1.0,0.13432835820895522,0.11926605504587158,0.08695652173913046,0.00690632194085355,0.008325624421831636,0.0034877927254608875,0.0,3
1.0,0.0,0.0,0.8507462686567163,0.8440366972477066,1.0000000000000002,0.5452452629714893,0.6817761332099906,0.5316392625809667,0.3333333333333333,13
1.0,0.0,0.0,0.7089552238805971,0.6513761467889908,0.5000000000000001,0.26863821498140605,0.30157261794634593,0.19282511210762335,0.3333333333333333,14
1.0,0.0,0.0,0.7388059701492536,0.6972477064220184,0.5869565217391305,0.31999291659288115,0.43478260869565205,0.27254608868958646,0.3333333333333333,10
0.0,1.0,0.0,0.8283582089552238,0.7889908256880734,0.7826086956521741,0.4397024969010094,0.5642923219241442,0.38714499252615847,0.3333333333333333,21
1.0,0.0,0.0,0.7238805970149254,0.706422018348624,0.565217391304348,0.34319107490703027,0.37742830712303416,0.2625809666168411,0.3333333333333333,14
1.0,0.0,0.0,0.7761194029850745,0.7339449541284405,0.8043478260869568,0.47051531786789447,0.5975948196114708,0.3423019431988042,0.3333333333333333,19
0.0,1.0,0.0,0.8134328358208954,0.7614678899082569,0.8260869565217394,0.43332743049406763,0.4986123959296947,0.43198804185351275,0.3333333333333333,23
1.0,0.0,0.0,0.8283582089552238,0.7889908256880734,0.7173913043478262,0.4597131220116876,0.5439407955596669,0.45690084703537626,0.3333333333333333,23
0.0,0.0,1.0,0.5597014925373134,0.5504587155963303,0.4347826086956522,0.16167876748716134,0.12303422756706751,0.1380169407075237,0.3333333333333333,8
0.0,1.0,0.0,0.835820895522388,0.8807339449541286,0.7826086956521741,0.43917124136709756,0.45698427382053647,0.38714499252615847,0.6666666666666667,14
1.0,0.0,0.0,0.5597014925373134,0.5412844036697247,0.39130434782608703,0.12944926509651142,0.1868640148011101,0.1180866965620329,0.3333333333333333,10
0.0,1.0,0.0,0.7537313432835819,0.7339449541284405,0.6304347826086958,0.29555516203293786,0.2553191489361702,0.31738913801694074,0.3333333333333333,18
0.0,0.0,1.0,0.3805970149253731,0.36697247706422026,0.3695652173913044,0.06020896051000531,0.046253469010175755,0.05829596412556054,0.3333333333333333,6
0.0,0.0,1.0,0.2835820895522388,0.2844036697247707,0.21739130434782614,0.03346909863644413,0.03977798334875115,0.028400597907324368,0.3333333333333333,5
0.0,0.0,1.0,0.17164179104477612,0.1651376146788991,0.13043478260869568,0.012750132813883477,0.011100832562442181,0.013452914798206279,0.3333333333333333,4
1.0,0.0,0.0,0.4626865671641791,0.46788990825688087,0.39130434782608703,0.10005312555339117,0.13783533765032377,0.09815645241654213,0.3333333333333333,11
0.0,0.0,1.0,0.2835820895522388,0.27522935779816515,0.26086956521739135,0.036656631839914994,0.07493061979648473,0.03338315894369707,0.3333333333333333,5
1.0,0.0,0.0,0.3880597014925373,0.3853211009174313,0.41304347826086957,0.0779174783070657,0.10268270120259018,0.07324364723467863,0.3333333333333333,7
0.0,0.0,1.0,0.417910447761194,0.4036697247706423,0.34782608695652173,0.08818841862936072,0.09713228492136908,0.07822620827105134,0.3333333333333333,7
0.0,0.0,1.0,0.3656716417910448,0.36697247706422026,0.39130434782608703,0.061448556755799535,0.07585568917668824,0.06327852516193325,0.3333333333333333,7
1.0,0.0,0.0,0.6492537313432836,0.6330275229357799,0.5217391304347827,0.22720028333628473,0.30712303422756704,0.20279023418036873,0.3333333333333333,12
1.0,0.0,0.0,0.4253731343283581,0.4403669724770643,0.41304347826086957,0.08464671506994864,0.09713228492136908,0.09317389138016943,0.3333333333333333,8
0.0,0.0,1.0,0.4253731343283581,0.41284403669724784,0.34782608695652173,0.07915707455285993,0.07308048103607769,0.08819133034379673,0.3333333333333333,8
1.0,0.0,0.0,0.6343283582089552,0.5963302752293579,0.6304347826086958,0.2102001062511068,0.29694727104532836,0.19780767314399605,0.3333333333333333,12
0.0,1.0,0.0,0.4850746268656716,0.49541284403669733,0.47826086956521746,0.11209491765539224,0.10360777058279369,0.09317389138016943,0.3333333333333333,8
0.0,0.0,1.0,0.33582089552238803,0.3027522935779817,0.30434782608695654,0.04214627235700372,0.07678075855689176,0.03338315894369707,0.3333333333333333,5
0.0,0.0,1.0,0.2388059701492537,0.22018348623853212,0.13043478260869568,0.024260669381972726,0.026827012025901938,0.018435475834578975,0.3333333333333333,5
0.0,1.0,0.0,0.9925373134328357,1.0,0.8043478260869568,0.6984239419160616,0.7548566142460683,0.7060288988540111,0.6666666666666667,16
1.0,0.0,0.0,0.8134328358208954,0.7522935779816515,0.7826086956521741,0.4744111917832477,0.5864939870490286,0.3522670652715496,0.6666666666666667,11
1.0,0.0,0.0,0.7835820895522387,0.7706422018348624,0.7826086956521741,0.38445192137418094,0.49028677150786304,0.3223716990533134,0.3333333333333333,14
1.0,0.0,0.0,0.7686567164179103,0.724770642201835,0.7608695652173915,0.45369222596068703,0.5097132284921368,0.42202291978076734,0.3333333333333333,16
1.0,0.0,0.0,0.8134328358208954,0.7706422018348624,0.7608695652173915,0.46856738091021777,0.6003700277520814,0.32735426008968616,0.6666666666666667,13
0.0,1.0,0.0,0.7313432835820894,0.724770642201835,0.8043478260869568,0.3547016114751195,0.4625346901017576,0.2825112107623318,0.3333333333333333,15
1.0,0.0,0.0,0.7462686567164177,0.7339449541284405,0.5869565217391305,0.4119001239596246,0.41998149861239586,0.2974588938714499,0.6666666666666667,13
0.0,1.0,0.0,0.8134328358208954,0.834862385321101,0.8478260869565218,0.47653621391889495,0.4736355226641997,0.476831091180867,0.3333333333333333,14
1.0,0.0,0.0,0.8134328358208954,0.7522935779816515,0.7608695652173915,0.4505046927572162,0.5661424606845512,0.31738913801694074,0.6666666666666667,12
0.0,1.0,0.0,0.6417910447761194,0.5871559633027523,0.7391304347826088,0.20046042146272355,0.2756706753006475,0.1679123069257599,0.3333333333333333,12
0.0,1.0,0.0,0.5746268656716418,0.6788990825688074,0.6304347826086958,0.26350274482025854,0.28029602220166505,0.2376681614349776,0.3333333333333333,8
1.0,0.0,0.0,0.6194029850746268,0.6146788990825689,0.565217391304348,0.24969010093855143,0.4033302497687326,0.17787742899850525,0.3333333333333333,13
0.0,1.0,0.0,0.6716417910447761,0.6697247706422019,0.6521739130434784,0.2670444483796706,0.31914893617021267,0.27254608868958646,0.3333333333333333,9
0.0,0.0,1.0,0.3955223880597015,0.37614678899082576,0.30434782608695654,0.07012573047635913,0.10175763182238666,0.05331340308918785,0.3333333333333333,6
0.0,0.0,1.0,0.4477611940298507,0.4587155963302753,0.45652173913043487,0.09544891092615548,0.13598519888991673,0.08819133034379673,0.3333333333333333,8
1.0,0.0,0.0,0.798507462686567,0.779816513761468,0.6086956521739132,0.42429608641756683,0.4532839962997224,0.2775286497259592,0.6666666666666667,14
0.0,1.0,0.0,0.798507462686567,0.8073394495412844,0.7608695652173915,0.4076500796883301,0.5365402405180387,0.2426507224713503,0.6666666666666667,8
0.0,1.0,0.0,0.7611940298507461,0.724770642201835,0.6956521739130437,0.3068886134230565,0.30157261794634593,0.2675635276532138,0.3333333333333333,22
1.0,0.0,0.0,0.7388059701492536,0.743119266055046,0.565217391304348,0.33699309367805913,0.3811285846438482,0.2426507224713503,0.3333333333333333,12
1.0,0.0,0.0,0.7537313432835819,0.7339449541284405,0.6956521739130437,0.3286700903134408,0.47826086956521735,0.21773791728948683,0.3333333333333333,9
1.0,0.0,0.0,0.835820895522388,0.8440366972477066,0.6956521739130437,0.45085886311315737,0.5282146160962071,0.33731938216243157,0.6666666666666667,16
1.0,0.0,0.0,0.9328358208955223,0.963302752293578,0.8478260869565218,0.7536745174428899,0.9056429232192413,0.576482311908321,0.6666666666666667,20
1.0,0.0,0.0,0.8955223880597014,0.8623853211009176,0.7608695652173915,0.5613600141668142,0.6207215541165587,0.3921275535625312,0.6666666666666667,13
0.0,1.0,0.0,0.8507462686567163,0.8623853211009176,0.7826086956521741,0.6398087480077917,0.7178538390379278,0.3921275535625312,0.6666666666666667,18
1.0,0.0,0.0,1.0,0.9724770642201837,0.8913043478260871,0.8843633787851957,0.8723404255319147,0.6960637767812656,0.6666666666666667,17
0.0,1.0,0.0,0.9104477611940298,0.8990825688073396,0.7391304347826088,0.6254648485921729,0.7243293246993524,0.4818136522172397,0.6666666666666667,16
1.0,0.0,0.0,0.7910447761194029,0.798165137614679,0.7391304347826088,0.4338586860279795,0.5300647548566141,0.34728450423517687,0.3333333333333333,18
0.0,1.0,0.0,0.7686567164179103,0.7522935779816515,0.6086956521739132,0.3523995041615017,0.4542090656799259,0.33731938216243157,0.3333333333333333,12
0.0,1.0,0.0,0.8582089552238805,0.8623853211009176,0.7173913043478262,0.5030989906144856,0.553191489361702,0.44195316392625816,0.6666666666666667,20
0.0,1.0,0.0,0.7835820895522387,0.779816513761468,0.6086956521739132,0.3637329555516203,0.4995374653098982,0.29247633283507724,0.3333333333333333,16
0.0,1.0,0.0,0.8134328358208954,0.81651376146789,0.7173913043478262,0.4193377014343899,0.5568917668825161,0.34728450423517687,0.3333333333333333,12
1.0,0.0,0.0,0.8283582089552238,0.8440366972477066,0.6521739130434784,0.3591287409243846,0.45050878815911183,0.3522670652715496,0.3333333333333333,19
1.0,0.0,0.0,0.7537313432835819,0.7522935779816515,0.5869565217391305,0.31344076500796886,0.30527289546715997,0.2625809666168411,0.3333333333333333,11
0.0,1.0,0.0,0.7537313432835819,0.7339449541284405,0.47826086956521746,0.379493536391004,0.5050878815911193,0.2625809666168411,0.3333333333333333,10
1.0,0.0,0.0,0.8283582089552238,0.798165137614679,0.7391304347826088,0.3995041615016823,0.5106382978723404,0.31240657698056806,0.3333333333333333,12
